year_month,month_of_release,passenger_type,direction,sex,age,estimate,standard_error,status
2016-11,2020-09,Long-term migrant,Net,TOTAL,60-64 years,230,0,Final
2016-11,2020-09,Long-term migrant,Net,TOTAL,65-69 years,136,0,Final
2016-11,2020-09,Long-term migrant,Net,TOTAL,70-74 years,51,0,Final
2016-11,2020-09,Long-term migrant,Net,TOTAL,75-79 years,34,0,Final
2016-11,2020-09,Long-term migrant,Net,TOTAL,80-84 years,18,0,Final
2016-11,2020-09,Long-term migrant,Net,TOTAL,85-89 years,12,0,Final
2016-11,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,1,0,Final
2016-11,2020-09,Long-term migrant,Departures,TOTAL,90+ years,2,0,Final
2016-11,2020-09,Long-term migrant,Net,TOTAL,90+ years,-1,0,Final
2016-11,2020-09,Long-term migrant,Arrivals,Female,TOTAL,6020,0,Final
2016-11,2020-09,Long-term migrant,Arrivals,Male,TOTAL,6271,0,Final
2016-11,2020-09,Long-term migrant,Departures,Female,TOTAL,3281,0,Final
2016-11,2020-09,Long-term migrant,Departures,Male,TOTAL,3638,0,Final
2016-11,2020-09,Long-term migrant,Net,Female,TOTAL,2739,0,Final
2016-11,2020-09,Long-term migrant,Net,Male,TOTAL,2633,0,Final
2016-11,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,12291,0,Final
2016-11,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,6919,0,Final
2016-11,2020-09,Long-term migrant,Net,TOTAL,TOTAL,5372,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,0-4 years,498,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,0-4 years,548,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,10-14 years,454,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,10-14 years,468,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,15-19 years,403,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,15-19 years,443,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,20-24 years,818,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,20-24 years,647,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,25-29 years,1290,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,25-29 years,1089,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,30-34 years,852,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,30-34 years,803,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,35-39 years,567,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,35-39 years,526,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,40-44 years,419,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,40-44 years,407,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,45-49 years,311,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,45-49 years,310,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,5-9 years,501,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,5-9 years,509,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,50-54 years,234,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,50-54 years,244,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,55-59 years,222,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,55-59 years,187,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,60-64 years,180,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,60-64 years,198,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,65-69 years,122,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,65-69 years,95,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,70-74 years,44,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,70-74 years,53,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,75-79 years,31,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,75-79 years,32,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,80-84 years,11,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,80-84 years,13,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,85-89 years,10,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,85-89 years,6,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,90+ years,1,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,90+ years,3,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,0-4 years,281,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,0-4 years,309,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,10-14 years,312,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,10-14 years,320,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,15-19 years,515,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,15-19 years,565,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,20-24 years,791,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,20-24 years,802,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,25-29 years,776,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,25-29 years,863,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,30-34 years,387,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,30-34 years,452,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,35-39 years,298,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,35-39 years,318,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,40-44 years,265,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,40-44 years,212,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,45-49 years,192,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,45-49 years,184,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,5-9 years,298,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,5-9 years,312,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,50-54 years,191,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,50-54 years,153,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,55-59 years,127,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,55-59 years,114,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,60-64 years,104,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,60-64 years,89,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,65-69 years,65,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,65-69 years,64,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,70-74 years,38,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,70-74 years,36,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,75-79 years,16,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,75-79 years,17,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,80-84 years,11,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,80-84 years,9,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,85-89 years,5,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,85-89 years,6,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,90+ years,3,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,90+ years,1,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,0-4 years,217,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,0-4 years,239,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,10-14 years,142,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,10-14 years,148,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,15-19 years,-112,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,15-19 years,-122,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,20-24 years,27,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,20-24 years,-155,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,25-29 years,514,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,25-29 years,226,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,30-34 years,465,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,30-34 years,351,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,35-39 years,269,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,35-39 years,208,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,40-44 years,154,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,40-44 years,195,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,45-49 years,119,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,45-49 years,126,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,5-9 years,203,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,5-9 years,197,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,50-54 years,43,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,50-54 years,91,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,55-59 years,95,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,55-59 years,73,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,60-64 years,76,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,60-64 years,109,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,65-69 years,57,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,65-69 years,31,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,70-74 years,6,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,70-74 years,17,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,75-79 years,15,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,75-79 years,15,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,80-84 years,4,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,85-89 years,5,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,90+ years,-2,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,90+ years,2,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,0-4 years,1046,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,10-14 years,922,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,15-19 years,846,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,20-24 years,1465,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,25-29 years,2379,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,30-34 years,1655,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,35-39 years,1093,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,40-44 years,826,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,45-49 years,621,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,5-9 years,1010,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,50-54 years,478,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,55-59 years,409,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,60-64 years,378,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,65-69 years,217,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,70-74 years,97,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,75-79 years,63,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,80-84 years,24,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,85-89 years,16,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,0-4 years,590,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,10-14 years,632,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,15-19 years,1080,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,20-24 years,1593,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,25-29 years,1639,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,30-34 years,839,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,35-39 years,616,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,40-44 years,477,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,45-49 years,376,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,5-9 years,610,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,50-54 years,344,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,55-59 years,241,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,60-64 years,193,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,65-69 years,129,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,70-74 years,74,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,75-79 years,33,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,80-84 years,20,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,85-89 years,11,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,0-4 years,456,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,10-14 years,290,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,15-19 years,-234,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,20-24 years,-128,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,25-29 years,740,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,30-34 years,816,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,35-39 years,477,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,40-44 years,349,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,45-49 years,245,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,5-9 years,400,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,50-54 years,134,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,55-59 years,168,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,60-64 years,185,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,65-69 years,88,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,70-74 years,23,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,75-79 years,30,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,80-84 years,4,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,85-89 years,5,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,4,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,90+ years,4,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,90+ years,0,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Female,TOTAL,6968,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,Male,TOTAL,6581,0,Final
2016-12,2020-09,Long-term migrant,Departures,Female,TOTAL,4675,0,Final
2016-12,2020-09,Long-term migrant,Departures,Male,TOTAL,4826,0,Final
2016-12,2020-09,Long-term migrant,Net,Female,TOTAL,2293,0,Final
2016-12,2020-09,Long-term migrant,Net,Male,TOTAL,1755,0,Final
2016-12,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,13549,0,Final
2016-12,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,9501,0,Final
2016-12,2020-09,Long-term migrant,Net,TOTAL,TOTAL,4048,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,0-4 years,408,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,0-4 years,429,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,10-14 years,568,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,10-14 years,597,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,15-19 years,884,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,15-19 years,901,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,20-24 years,812,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,20-24 years,872,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,25-29 years,1185,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,25-29 years,1038,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,30-34 years,752,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,30-34 years,782,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,35-39 years,545,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,35-39 years,558,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,40-44 years,469,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,40-44 years,438,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,45-49 years,312,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,45-49 years,296,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,5-9 years,516,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,5-9 years,526,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,50-54 years,186,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,50-54 years,201,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,55-59 years,162,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,55-59 years,158,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,60-64 years,127,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,60-64 years,125,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,65-69 years,84,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,65-69 years,69,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,70-74 years,37,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,70-74 years,37,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,75-79 years,18,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,75-79 years,29,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,80-84 years,21,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,80-84 years,13,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,85-89 years,6,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,85-89 years,4,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,90+ years,6,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,90+ years,2,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,0-4 years,231,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,0-4 years,260,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,10-14 years,186,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,10-14 years,227,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,15-19 years,290,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,15-19 years,274,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,20-24 years,583,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,20-24 years,661,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,25-29 years,605,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,25-29 years,664,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,30-34 years,401,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,30-34 years,402,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,35-39 years,224,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,35-39 years,224,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,40-44 years,196,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,40-44 years,186,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,45-49 years,148,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,45-49 years,193,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,5-9 years,207,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,5-9 years,239,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,50-54 years,128,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,50-54 years,134,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,55-59 years,96,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,55-59 years,92,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,60-64 years,80,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,60-64 years,58,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,65-69 years,40,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,65-69 years,40,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,70-74 years,28,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,70-74 years,31,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,75-79 years,15,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,75-79 years,13,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,80-84 years,10,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,80-84 years,13,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,85-89 years,7,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,85-89 years,2,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,90+ years,1,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,0-4 years,177,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,0-4 years,169,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,10-14 years,382,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,10-14 years,370,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,15-19 years,594,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,15-19 years,627,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,20-24 years,229,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,20-24 years,211,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,25-29 years,580,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,25-29 years,374,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,30-34 years,351,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,30-34 years,380,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,35-39 years,321,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,35-39 years,334,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,40-44 years,273,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,40-44 years,252,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,45-49 years,164,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,45-49 years,103,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,5-9 years,309,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,5-9 years,287,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,50-54 years,58,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,50-54 years,67,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,55-59 years,66,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,55-59 years,66,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,60-64 years,47,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,60-64 years,67,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,65-69 years,44,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,65-69 years,29,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,70-74 years,9,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,70-74 years,6,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,75-79 years,3,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,75-79 years,16,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,80-84 years,11,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,85-89 years,-1,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,85-89 years,2,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,90+ years,5,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,90+ years,2,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,0-4 years,837,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,10-14 years,1165,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,15-19 years,1785,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,20-24 years,1684,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,25-29 years,2223,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,30-34 years,1534,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,35-39 years,1103,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,40-44 years,907,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,45-49 years,608,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,5-9 years,1042,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,50-54 years,387,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,55-59 years,320,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,60-64 years,252,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,65-69 years,153,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,70-74 years,74,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,75-79 years,47,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,80-84 years,34,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,85-89 years,10,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,0-4 years,491,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,10-14 years,413,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,15-19 years,564,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,20-24 years,1244,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,25-29 years,1269,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,30-34 years,803,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,35-39 years,448,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,40-44 years,382,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,45-49 years,341,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,5-9 years,446,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,50-54 years,262,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,55-59 years,188,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,60-64 years,138,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,65-69 years,80,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,70-74 years,59,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,75-79 years,28,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,80-84 years,23,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,85-89 years,9,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,0-4 years,346,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,10-14 years,752,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,15-19 years,1221,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,20-24 years,440,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,25-29 years,954,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,30-34 years,731,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,35-39 years,655,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,40-44 years,525,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,45-49 years,267,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,5-9 years,596,0,Final
